## Mon May 19 19:33:23 2025
## emapper-2.1.12
## /emapper_web_jobs/home/emapper/miniforge3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_m55g7mdv --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_m55g7mdv --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_m55g7mdv/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype CDS --translate --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
M82_09g065340.3.1	4081.Solyc09g065340.2.1	0.0	2617.0	28J9J@1|root,2QRNB@2759|Eukaryota,37R5G@33090|Viridiplantae,3GG7N@35493|Streptophyta,44INC@71274|asterids	35493|Streptophyta	S	TPL-binding domain in jasmonate signalling	-	GO:0000122,GO:0003674,GO:0003824,GO:0004842,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0006355,GO:0006357,GO:0006464,GO:0006807,GO:0008150,GO:0008152,GO:0009889,GO:0009890,GO:0009892,GO:0009966,GO:0009968,GO:0009987,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010629,GO:0010646,GO:0010648,GO:0016567,GO:0016740,GO:0017015,GO:0019219,GO:0019222,GO:0019538,GO:0019787,GO:0023051,GO:0023057,GO:0030510,GO:0030514,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0031974,GO:0031981,GO:0032446,GO:0036211,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0045892,GO:0045934,GO:0046332,GO:0048519,GO:0048523,GO:0048583,GO:0048585,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051252,GO:0051253,GO:0060255,GO:0065007,GO:0070013,GO:0070410,GO:0070412,GO:0070647,GO:0071704,GO:0080090,GO:0090092,GO:0090101,GO:0090287,GO:0090288,GO:0140096,GO:1901564,GO:1902679,GO:1903506,GO:1903507,GO:1903844,GO:2000112,GO:2000113,GO:2001141	-	-	-	-	-	-	-	-	-	-	AT_hook,Jas,PHD
M82_09g065550.3.1	4081.Solyc09g065550.2.1	0.0	3578.0	2C248@1|root,2QQ6M@2759|Eukaryota,37RJW@33090|Viridiplantae,3G86G@35493|Streptophyta,44BP8@71274|asterids	35493|Streptophyta	S	KIP1-like protein	-	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	-	ko:K20478	-	-	-	-	ko00000,ko04131	-	-	-	KIP1
M82_09g065700.3.1	4081.Solyc09g065700.2.1	0.0	7002.0	KOG1786@1|root,KOG1788@1|root,KOG1786@2759|Eukaryota,KOG1788@2759|Eukaryota,37I21@33090|Viridiplantae,3GB4X@35493|Streptophyta,44GVY@71274|asterids	35493|Streptophyta	TU	PH domain associated with Beige/BEACH	-	GO:0000003,GO:0000902,GO:0000904,GO:0000932,GO:0001101,GO:0003006,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006950,GO:0006970,GO:0006996,GO:0007033,GO:0007275,GO:0008150,GO:0009507,GO:0009536,GO:0009628,GO:0009651,GO:0009653,GO:0009719,GO:0009725,GO:0009737,GO:0009791,GO:0009825,GO:0009845,GO:0009888,GO:0009987,GO:0010026,GO:0010033,GO:0010090,GO:0010154,GO:0016043,GO:0016049,GO:0022414,GO:0022607,GO:0022613,GO:0022618,GO:0030154,GO:0032501,GO:0032502,GO:0032504,GO:0032879,GO:0032989,GO:0032991,GO:0033554,GO:0033962,GO:0033993,GO:0034622,GO:0035770,GO:0036464,GO:0040007,GO:0042221,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043933,GO:0044085,GO:0044424,GO:0044444,GO:0044464,GO:0048316,GO:0048468,GO:0048608,GO:0048609,GO:0048731,GO:0048856,GO:0048869,GO:0050789,GO:0050896,GO:0051049,GO:0051716,GO:0060341,GO:0061458,GO:0065003,GO:0065007,GO:0070925,GO:0071214,GO:0071470,GO:0071472,GO:0071826,GO:0071840,GO:0080001,GO:0090351,GO:0090558,GO:0090626,GO:0097305,GO:0104004,GO:1901700,GO:1903335,GO:1904580,GO:1990904	-	ko:K22262	-	-	-	-	ko00000,ko04131	-	-	-	Beach,Laminin_G_3,PH_BEACH,WD40
M82_09g065790.1.1	4081.Solyc09g065790.1.1	1.06e-122	350.0	COG0740@1|root,KOG0840@2759|Eukaryota,37U4N@33090|Viridiplantae,3GICU@35493|Streptophyta	35493|Streptophyta	O	ATP-dependent Clp protease proteolytic subunit	clpP	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009536,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464	3.4.21.92	ko:K01358	ko04112,ko04212,map04112,map04212	-	-	-	ko00000,ko00001,ko01000,ko01002	-	-	-	CLP_protease
M82_09g066410.2.1	4081.Solyc09g066410.1.1	1.39e-293	807.0	KOG0252@1|root,KOG0252@2759|Eukaryota,37I5U@33090|Viridiplantae,3GERK@35493|Streptophyta,44D6H@71274|asterids	35493|Streptophyta	P	Inorganic phosphate transporter	-	GO:0001101,GO:0003674,GO:0005215,GO:0005315,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005773,GO:0005794,GO:0005886,GO:0005887,GO:0005911,GO:0006810,GO:0006811,GO:0006820,GO:0008150,GO:0008509,GO:0009506,GO:0009719,GO:0009725,GO:0009737,GO:0010033,GO:0012505,GO:0015075,GO:0015291,GO:0015318,GO:0016020,GO:0016021,GO:0022804,GO:0022857,GO:0030054,GO:0031224,GO:0031226,GO:0033993,GO:0034220,GO:0042221,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044425,GO:0044444,GO:0044459,GO:0044464,GO:0050896,GO:0051179,GO:0051234,GO:0055044,GO:0055085,GO:0071944,GO:0097305,GO:0098656,GO:1901683,GO:1901684,GO:1901700	-	ko:K08176	-	-	-	-	ko00000,ko02000	2.A.1.9	-	-	Sugar_tr
M82_09g074113.1.1	4081.Solyc09g074110.2.1	0.0	4068.0	KOG1893@1|root,KOG1893@2759|Eukaryota,37KKQ@33090|Viridiplantae,3G726@35493|Streptophyta,44GSJ@71274|asterids	35493|Streptophyta	S	Piezo non-specific cation channel, R-Ras-binding domain	-	-	-	ko:K22128	-	-	-	-	ko00000,ko02000,ko04131	1.A.75.1	-	-	Piezo_RRas_bdg
M82_09g074670.3.1	4081.Solyc09g074670.2.1	0.0	3152.0	2CMV9@1|root,2QS65@2759|Eukaryota,37I3P@33090|Viridiplantae,3GCH3@35493|Streptophyta,44G6C@71274|asterids	35493|Streptophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	zf-CW
M82_09g074990.3.1	4098.XP_009598044.1	0.0	1493.0	COG0323@1|root,KOG1978@2759|Eukaryota,37KRE@33090|Viridiplantae,3GCMU@35493|Streptophyta,44EP3@71274|asterids	35493|Streptophyta	L	DNA mismatch repair protein	-	GO:0000003,GO:0002200,GO:0002376,GO:0002377,GO:0002440,GO:0002520,GO:0002566,GO:0003006,GO:0003674,GO:0003676,GO:0003677,GO:0003690,GO:0003697,GO:0003824,GO:0004518,GO:0004519,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005737,GO:0005829,GO:0005856,GO:0005886,GO:0006139,GO:0006259,GO:0006281,GO:0006298,GO:0006310,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0007275,GO:0008150,GO:0008152,GO:0009555,GO:0009791,GO:0009987,GO:0010154,GO:0015630,GO:0016020,GO:0016445,GO:0016446,GO:0016462,GO:0016787,GO:0016788,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0022414,GO:0030983,GO:0031974,GO:0031981,GO:0032135,GO:0032138,GO:0032300,GO:0032389,GO:0032501,GO:0032502,GO:0032991,GO:0033554,GO:0034641,GO:0035770,GO:0036464,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0044237,GO:0044238,GO:0044260,GO:0044422,GO:0044424,GO:0044428,GO:0044444,GO:0044446,GO:0044464,GO:0046483,GO:0048229,GO:0048316,GO:0048608,GO:0048731,GO:0048856,GO:0050896,GO:0051716,GO:0061458,GO:0070013,GO:0071704,GO:0071944,GO:0090304,GO:0090305,GO:0097159,GO:1901360,GO:1901363,GO:1990391,GO:1990904	-	ko:K10858	ko03430,ko03460,map03430,map03460	M00295	-	-	ko00000,ko00001,ko00002,ko03400	-	-	-	DNA_mis_repair,HATPase_c_3,MutL_C
M82_09g075790.3.1	4081.Solyc09g075790.2.1	2e-264	734.0	COG1022@1|root,KOG1256@2759|Eukaryota,37QX3@33090|Viridiplantae,3GBB4@35493|Streptophyta,44P3T@71274|asterids	35493|Streptophyta	I	Acyl-CoA synthetase	-	GO:0000302,GO:0001101,GO:0001676,GO:0003674,GO:0003824,GO:0004467,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005777,GO:0006082,GO:0006629,GO:0006631,GO:0006950,GO:0006970,GO:0006979,GO:0008150,GO:0008152,GO:0009628,GO:0009651,GO:0009987,GO:0010035,GO:0010193,GO:0015645,GO:0016020,GO:0016405,GO:0016874,GO:0016877,GO:0016878,GO:0019752,GO:0032787,GO:0042221,GO:0042493,GO:0042579,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0044237,GO:0044238,GO:0044255,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046677,GO:0050896,GO:0071704,GO:1901700	6.2.1.3	ko:K01897	ko00061,ko00071,ko01100,ko01212,ko02024,ko03320,ko04146,ko04216,ko04714,ko04920,map00061,map00071,map01100,map01212,map02024,map03320,map04146,map04216,map04714,map04920	M00086	R01280	RC00004,RC00014	ko00000,ko00001,ko00002,ko01000,ko01004,ko04147	4.C.1.1	-	-	AMP-binding,AMP-binding_C
M82_09g082280.3.1	4081.Solyc09g082280.2.1	8e-108	312.0	2B1PY@1|root,2S0AW@2759|Eukaryota,37V0D@33090|Viridiplantae,3GINR@35493|Streptophyta,44QDA@71274|asterids	35493|Streptophyta	O	Plant lipid transfer protein / seed storage protein / trypsin-alpha amylase inhibitor domain family	-	-	-	-	-	-	-	-	-	-	-	-	LTP_2
M82_09g082340.2.1	4081.Solyc09g082340.2.1	0.0	1013.0	2BZUX@1|root,2QQEP@2759|Eukaryota,37PWS@33090|Viridiplantae,3G8UA@35493|Streptophyta,44EI8@71274|asterids	35493|Streptophyta	S	Cupin	-	GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0006950,GO:0006952,GO:0008150,GO:0009505,GO:0009605,GO:0009607,GO:0009615,GO:0009620,GO:0009719,GO:0009725,GO:0009735,GO:0010033,GO:0030312,GO:0031410,GO:0031982,GO:0033095,GO:0042221,GO:0043207,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464,GO:0050832,GO:0050896,GO:0051704,GO:0051707,GO:0071944,GO:0097708,GO:0098542	-	ko:K18626	-	-	-	-	ko00000,ko04812	-	-	-	Cupin_1,Vicilin_N
M82_09g082830.3.1	4081.Solyc09g082830.2.1	0.0	1941.0	KOG1041@1|root,KOG1041@2759|Eukaryota,37IZD@33090|Viridiplantae,3GAMV@35493|Streptophyta,44G9N@71274|asterids	35493|Streptophyta	J	Belongs to the argonaute family	-	GO:0002252,GO:0002376,GO:0003674,GO:0003676,GO:0003723,GO:0005488,GO:0006139,GO:0006725,GO:0006807,GO:0006950,GO:0006952,GO:0008150,GO:0008152,GO:0009605,GO:0009607,GO:0009615,GO:0009987,GO:0010586,GO:0016070,GO:0019827,GO:0032501,GO:0032502,GO:0034641,GO:0034660,GO:0035019,GO:0035198,GO:0043170,GO:0043207,GO:0044237,GO:0044238,GO:0046483,GO:0048509,GO:0050789,GO:0050793,GO:0050896,GO:0051607,GO:0051704,GO:0051707,GO:0061980,GO:0065007,GO:0071704,GO:0090304,GO:0097159,GO:0098542,GO:0098727,GO:1901360,GO:1901363,GO:1902183	-	ko:K11593	-	-	-	-	ko00000,ko03019,ko03036	-	-	-	ArgoL1,ArgoL2,ArgoMid,ArgoN,PAZ,Piwi
M82_09g089610.3.1	4081.Solyc09g089610.2.1	0.0	1455.0	COG0642@1|root,KOG0519@2759|Eukaryota,37JVJ@33090|Viridiplantae,3GCQ7@35493|Streptophyta,44IFG@71274|asterids	35493|Streptophyta	T	May act early in the ethylene signal transduction pathway, possibly as an ethylene receptor, or as a regulator of the pathway	ETR2	GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009966,GO:0009968,GO:0009987,GO:0010104,GO:0010105,GO:0010646,GO:0010648,GO:0012505,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019538,GO:0023051,GO:0023057,GO:0036211,GO:0042562,GO:0042802,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0048519,GO:0048523,GO:0048583,GO:0048585,GO:0050789,GO:0050794,GO:0051740,GO:0065007,GO:0070297,GO:0070298,GO:0071704,GO:0072328,GO:0140096,GO:1901564,GO:1902531,GO:1902532	-	ko:K14509	ko04016,ko04075,map04016,map04075	-	-	-	ko00000,ko00001,ko01000	-	-	-	GAF,HATPase_c,HisKA,Response_reg
M82_09g089740.3.1	4113.PGSC0003DMT400044437	1.26e-267	733.0	COG3491@1|root,KOG0143@2759|Eukaryota,37PC4@33090|Viridiplantae,3GH2V@35493|Streptophyta,44Q3U@71274|asterids	35493|Streptophyta	Q	Belongs to the iron ascorbate-dependent oxidoreductase family	-	-	-	-	-	-	-	-	-	-	-	-	2OG-FeII_Oxy,DIOX_N
M82_09g089760.1.1	4081.Solyc09g089760.1.1	2.6e-281	767.0	COG3491@1|root,KOG0143@2759|Eukaryota,37PC4@33090|Viridiplantae,3GH2V@35493|Streptophyta	35493|Streptophyta	Q	Belongs to the iron ascorbate-dependent oxidoreductase family	-	-	-	-	-	-	-	-	-	-	-	-	2OG-FeII_Oxy,DIOX_N
M82_09g090340.2.1	4081.Solyc09g090340.1.1	0.0	1754.0	2BWJ9@1|root,2QUEI@2759|Eukaryota,37MVZ@33090|Viridiplantae,3GBR8@35493|Streptophyta,44F06@71274|asterids	35493|Streptophyta	S	Transducin WD40 repeat-like superfamily protein	-	GO:0005575,GO:0005618,GO:0005623,GO:0030312,GO:0044464,GO:0071944	-	-	-	-	-	-	-	-	-	-	-
M82_09g090870.3.1	4081.Solyc09g090870.2.1	0.0	2269.0	COG0249@1|root,KOG0217@2759|Eukaryota,37N15@33090|Viridiplantae,3GD13@35493|Streptophyta,44HHC@71274|asterids	35493|Streptophyta	L	DNA mismatch repair protein	MSH1	GO:0000002,GO:0000217,GO:0000404,GO:0003674,GO:0003676,GO:0003677,GO:0003684,GO:0003690,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0006139,GO:0006259,GO:0006281,GO:0006298,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0006996,GO:0007005,GO:0008094,GO:0008150,GO:0008152,GO:0009266,GO:0009408,GO:0009507,GO:0009536,GO:0009579,GO:0009628,GO:0009987,GO:0016020,GO:0016043,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0030983,GO:0032042,GO:0032135,GO:0032300,GO:0032991,GO:0033554,GO:0034357,GO:0034641,GO:0042623,GO:0042651,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043570,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044436,GO:0044444,GO:0044464,GO:0046483,GO:0050896,GO:0051276,GO:0051716,GO:0071704,GO:0071840,GO:0090304,GO:0097159,GO:1901360,GO:1901363,GO:1990391	-	-	-	-	-	-	-	-	-	-	GIY-YIG,MutS_I,MutS_V
M82_09g091160.1.1	4081.Solyc09g091160.1.1	7.92e-78	230.0	2C7QR@1|root,2QWJK@2759|Eukaryota,37R5I@33090|Viridiplantae,3GET8@35493|Streptophyta,44JRX@71274|asterids	35493|Streptophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	F-box,F-box-like
M82_09g091400.3.1	4081.Solyc09g091400.2.1	0.0	923.0	COG4886@1|root,2QQEU@2759|Eukaryota,37SQD@33090|Viridiplantae,3GHJZ@35493|Streptophyta,44RJW@71274|asterids	35493|Streptophyta	T	Leucine-rich repeat receptor protein kinase EXS	-	GO:0005575,GO:0005623,GO:0005886,GO:0007275,GO:0008150,GO:0009888,GO:0010449,GO:0016020,GO:0022622,GO:0032501,GO:0032502,GO:0035266,GO:0040007,GO:0044464,GO:0048364,GO:0048507,GO:0048589,GO:0048731,GO:0048856,GO:0071944,GO:0099402	-	-	-	-	-	-	-	-	-	-	LRRNT_2,LRR_1,LRR_4,LRR_8,Pkinase,Pkinase_Tyr
M82_09g091860.3.1	4081.Solyc09g091860.2.1	1.84e-272	775.0	COG5260@1|root,KOG2277@2759|Eukaryota,37QA9@33090|Viridiplantae,3GGNI@35493|Streptophyta,44DYZ@71274|asterids	35493|Streptophyta	D	RNA uridylyltransferase activity	-	-	-	-	-	-	-	-	-	-	-	-	NTP_transf_2
M82_09g092100.3.1	4081.Solyc09g092100.2.1	0.0	5360.0	2CMJI@1|root,2QQIR@2759|Eukaryota,37QQG@33090|Viridiplantae,3GDSV@35493|Streptophyta,44HM7@71274|asterids	35493|Streptophyta	S	Domain of unknown function (DUF3883)	-	-	-	-	-	-	-	-	-	-	-	-	DUF3883
M82_09g092240.3.1	4081.Solyc09g092240.2.1	0.0	3723.0	KOG1823@1|root,KOG1823@2759|Eukaryota,37PER@33090|Viridiplantae,3GDW9@35493|Streptophyta,44EBB@71274|asterids	35493|Streptophyta	V	Small subunit processome component 20 homolog	-	-	-	ko:K14772	-	-	-	-	ko00000,ko03009	-	-	-	DRIM
M82_09g092460.3.1	4113.PGSC0003DMT400053083	0.0	1541.0	2CMCX@1|root,2QPZR@2759|Eukaryota,388JM@33090|Viridiplantae,3GXDD@35493|Streptophyta,44J2X@71274|asterids	35493|Streptophyta	T	receptor protein kinase TMK1	-	GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0004675,GO:0004888,GO:0005575,GO:0005576,GO:0005622,GO:0005623,GO:0005737,GO:0005794,GO:0005886,GO:0005911,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0007154,GO:0007165,GO:0007166,GO:0007167,GO:0007178,GO:0008150,GO:0008152,GO:0009506,GO:0009987,GO:0012505,GO:0016020,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019199,GO:0019538,GO:0023052,GO:0030054,GO:0036211,GO:0038023,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0055044,GO:0060089,GO:0065007,GO:0071704,GO:0071944,GO:0140096,GO:1901564	-	-	-	-	-	-	-	-	-	-	LRRNT_2,LRR_1,LRR_4,LRR_8,Pkinase_Tyr
M82_09g092620.3.1	4081.Solyc09g092620.2.1	0.0	985.0	COG2124@1|root,KOG0156@2759|Eukaryota,37JZ1@33090|Viridiplantae,3GDBY@35493|Streptophyta,44T0R@71274|asterids	35493|Streptophyta	Q	Cytochrome p450	-	-	-	-	-	-	-	-	-	-	-	-	p450
M82_09g097865.1.1	4081.Solyc09g097860.2.1	0.0	1608.0	COG5059@1|root,KOG4280@2759|Eukaryota,37RUZ@33090|Viridiplantae,3G9S6@35493|Streptophyta,44G4R@71274|asterids	35493|Streptophyta	Z	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family	KIN12B	GO:0000003,GO:0000226,GO:0000280,GO:0000910,GO:0003674,GO:0003774,GO:0003777,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005856,GO:0005871,GO:0005875,GO:0006928,GO:0006996,GO:0007010,GO:0007017,GO:0007018,GO:0007049,GO:0007112,GO:0007140,GO:0007275,GO:0007276,GO:0008150,GO:0008574,GO:0009524,GO:0009555,GO:0009987,GO:0015630,GO:0016043,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0019953,GO:0022402,GO:0022412,GO:0022414,GO:0032501,GO:0032502,GO:0032504,GO:0032991,GO:0033206,GO:0042623,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044422,GO:0044424,GO:0044430,GO:0044444,GO:0044446,GO:0044464,GO:0044703,GO:0048229,GO:0048232,GO:0048285,GO:0048609,GO:0048856,GO:0051301,GO:0051321,GO:0051704,GO:0055046,GO:0061640,GO:0071840,GO:0080175,GO:0140013,GO:1903046,GO:1990939	-	ko:K10400	-	-	-	-	ko00000,ko04812	-	-	-	Kinesin
M82_10g005550.2.1	4081.Solyc10g005550.1.1	6.27e-94	278.0	COG5147@1|root,KOG0048@2759|Eukaryota,37RXE@33090|Viridiplantae,3GAK6@35493|Streptophyta,44Q99@71274|asterids	35493|Streptophyta	K	Myb-like DNA-binding domain	-	GO:0000160,GO:0000302,GO:0000981,GO:0000988,GO:0000989,GO:0001067,GO:0001076,GO:0001101,GO:0001134,GO:0001135,GO:0002218,GO:0002237,GO:0002252,GO:0002253,GO:0002376,GO:0002682,GO:0002684,GO:0003674,GO:0003676,GO:0003677,GO:0003700,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006355,GO:0006357,GO:0006725,GO:0006950,GO:0006952,GO:0006955,GO:0006979,GO:0007154,GO:0007165,GO:0008150,GO:0008152,GO:0009058,GO:0009267,GO:0009314,GO:0009411,GO:0009416,GO:0009605,GO:0009607,GO:0009617,GO:0009628,GO:0009642,GO:0009646,GO:0009682,GO:0009698,GO:0009699,GO:0009719,GO:0009723,GO:0009725,GO:0009751,GO:0009753,GO:0009755,GO:0009808,GO:0009809,GO:0009866,GO:0009873,GO:0009889,GO:0009891,GO:0009893,GO:0009987,GO:0009991,GO:0010033,GO:0010035,GO:0010038,GO:0010039,GO:0010043,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0014070,GO:0019219,GO:0019222,GO:0019438,GO:0019748,GO:0023052,GO:0030154,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0031347,GO:0031349,GO:0031667,GO:0031668,GO:0031669,GO:0032502,GO:0032870,GO:0033554,GO:0034599,GO:0034614,GO:0035556,GO:0035690,GO:0042221,GO:0042493,GO:0042592,GO:0042594,GO:0042742,GO:0043207,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043565,GO:0044087,GO:0044212,GO:0044237,GO:0044249,GO:0044424,GO:0044464,GO:0044550,GO:0045087,GO:0045088,GO:0045089,GO:0045893,GO:0045935,GO:0046677,GO:0046686,GO:0048518,GO:0048522,GO:0048583,GO:0048584,GO:0048869,GO:0048878,GO:0050776,GO:0050778,GO:0050789,GO:0050794,GO:0050801,GO:0050896,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0051365,GO:0051704,GO:0051707,GO:0051716,GO:0055065,GO:0055080,GO:0060255,GO:0065007,GO:0065008,GO:0070887,GO:0071241,GO:0071248,GO:0071281,GO:0071310,GO:0071369,GO:0071495,GO:0071496,GO:0071704,GO:0071731,GO:0071732,GO:0080090,GO:0080134,GO:0097159,GO:0097366,GO:0097501,GO:0098542,GO:0098771,GO:0140110,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:1901698,GO:1901699,GO:1901700,GO:1901701,GO:1902170,GO:1902680,GO:1903338,GO:1903506,GO:1903508,GO:1990359,GO:1990532,GO:1990641,GO:2000112,GO:2000652,GO:2001141	-	ko:K09422	-	-	-	-	ko00000,ko03000	-	-	-	Myb_DNA-binding
M82_10g006000.3.1	4081.Solyc10g006000.2.1	3.53e-265	739.0	KOG2266@1|root,KOG2266@2759|Eukaryota,37M46@33090|Viridiplantae,3G7BT@35493|Streptophyta,44NX7@71274|asterids	35493|Streptophyta	B	DEK C terminal domain	-	-	-	ko:K17046	-	-	-	-	ko00000,ko03036	-	-	-	DEK_C
M82_10g006690.3.1	4081.Solyc10g006690.2.1	3.15e-260	728.0	COG0515@1|root,2QSMT@2759|Eukaryota,37M64@33090|Viridiplantae,3GEBW@35493|Streptophyta	35493|Streptophyta	T	Serine threonine-protein kinase	-	GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0004675,GO:0004888,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005886,GO:0005911,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0007154,GO:0007165,GO:0007166,GO:0007167,GO:0007178,GO:0008150,GO:0008152,GO:0009506,GO:0009987,GO:0016020,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019199,GO:0019538,GO:0019899,GO:0023052,GO:0030054,GO:0031625,GO:0036211,GO:0038023,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044389,GO:0044424,GO:0044444,GO:0044464,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0055044,GO:0060089,GO:0065007,GO:0071704,GO:0071944,GO:0140096,GO:1901564	-	-	-	-	-	-	-	-	-	-	B_lectin,DUF3403,PAN_2,Pkinase_Tyr,S_locus_glycop
M82_10g006920.3.1	4081.Solyc10g006920.2.1	2.41e-279	764.0	COG0517@1|root,KOG1764@2759|Eukaryota,37PHA@33090|Viridiplantae,3GC6D@35493|Streptophyta,44HJR@71274|asterids	35493|Streptophyta	C	CBS domain-containing protein	-	-	-	-	-	-	-	-	-	-	-	-	CBS
M82_10g007080.3.1	4081.Solyc10g007100.2.1	5.89e-111	333.0	COG0534@1|root,KOG1347@2759|Eukaryota,37QY1@33090|Viridiplantae,3G7SZ@35493|Streptophyta,44MKK@71274|asterids	35493|Streptophyta	V	Belongs to the multi antimicrobial extrusion (MATE) (TC 2.A.66.1) family	-	GO:0002229,GO:0002239,GO:0003674,GO:0005215,GO:0006810,GO:0006855,GO:0006950,GO:0006952,GO:0008150,GO:0009605,GO:0009607,GO:0009636,GO:0015238,GO:0015893,GO:0022857,GO:0042221,GO:0042493,GO:0043207,GO:0050896,GO:0051179,GO:0051234,GO:0051704,GO:0051707,GO:0055085,GO:0098542	-	ko:K03327	-	-	-	-	ko00000,ko02000	2.A.66.1	-	-	MatE
